,Unnamed: 0,Date,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
1256,1256,2000-01-14,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.002588,0.006,9,6,0.666667,0.8,11,9.0,1.545455,3.0,5,4.0,19.130435,27.0,19,25
1257,1257,2000-01-15,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.009235,0.021,23,19,0.754167,0.9,9,10.0,0.954545,1.0,0,1.0,16.0,20.0,7,19
1258,1258,2000-01-16,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.014529,0.029,7,27,0.35,0.5,21,6.0,0.318182,1.0,0,1.0,8.173913,18.0,20,17
1259,1259,2000-01-17,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.0076,0.01,7,9,0.470833,0.6,0,7.0,0.318182,1.0,5,1.0,10.869565,17.0,20,16
1260,1260,2000-01-18,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.006063,0.014,8,13,0.464286,0.6,22,7.0,0.941176,3.0,10,4.0,10.578947,20.0,20,19
1261,1261,2000-01-19,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.007118,0.013,22,12,0.483333,0.6,0,7.0,0.181818,1.0,12,1.0,10.75,16.0,17,15
1262,1262,2000-01-20,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.013882,0.021,10,19,0.454167,0.5,8,6.0,0.954545,2.0,8,3.0,9.826087,20.0,18,19
1263,1263,2000-01-21,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.017353,0.025,10,23,0.495833,0.6,7,7.0,0.409091,1.0,5,1.0,11.652174,22.0,6,21
1264,1264,2000-01-22,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.009412,0.017,10,16,0.5375,0.6,8,7.0,0.636364,3.0,13,4.0,11.956522,17.0,7,16
1265,1265,2000-01-23,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.017077,0.021,7,19,0.470833,0.6,2,7.0,0.045455,1.0,5,1.0,8.086957,18.0,0,17
1266,1266,2000-01-24,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.014235,0.021,13,19,0.433333,0.5,0,6.0,0.0,0.0,0,0.0,9.45,17.0,21,16
1267,1267,2000-01-25,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.019412,0.022,11,20,0.5,0.5,0,6.0,0.545455,2.0,10,3.0,11.217391,19.0,10,18
1268,1268,2000-01-26,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.007882,0.019,9,18,0.533333,0.8,23,9.0,1.272727,4.0,10,6.0,13.130435,24.0,22,23
1269,1269,2000-01-27,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.0072349999999999,0.017,9,16,0.695833,0.9,0,10.0,0.772727,1.0,0,1.0,14.130435,23.0,20,22
1270,1270,2000-01-28,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.002824,0.006,9,6,0.7625,1.0,3,11.0,1.2380950000000002,4.0,12,6.0,16.590909,22.0,18,21
1271,1271,2000-01-29,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.008,0.011,9,10,0.6875,0.8,1,9.0,1.0,2.0,11,3.0,18.521739,27.0,17,25
1272,1272,2000-01-30,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.021882,0.028,13,26,0.4125,0.8,0,9.0,0.272727,1.0,5,1.0,6.826086999999999,10.0,0,9
1273,1273,2000-01-31,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.016824,0.023,12,21,0.416667,0.6,10,7.0,0.272727,1.0,8,1.0,11.826087,23.0,9,22
1274,1274,2000-02-01,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.013118,0.021,9,19,0.35,0.4,0,5.0,0.090909,1.0,9,1.0,9.608696,22.0,17,21
1275,1275,2000-02-02,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.007176,0.011,10,10,0.516667,0.7,20,8.0,0.5,1.0,5,1.0,16.173913,25.0,19,24
1276,1276,2000-02-03,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.020294,0.029,13,27,0.533333,0.7,8,8.0,0.727273,3.0,5,4.0,12.304348,22.0,4,21
1277,1277,2000-02-04,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.009941,0.018,9,17,0.4125,0.5,21,6.0,0.136364,1.0,11,1.0,10.73913,17.0,20,16
1278,1278,2000-02-05,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.015471,0.023,10,21,0.445833,0.6,2,7.0,0.590909,2.0,5,3.0,10.652174,18.0,5,17
1279,1279,2000-02-06,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.014176,0.024,9,22,0.5125,0.7,6,8.0,0.636364,1.0,5,1.0,10.782609,19.0,22,18
1280,1280,2000-02-07,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.007824,0.014,9,13,0.645833,0.7,1,8.0,1.0,2.0,5,3.0,17.782609,24.0,17,23
1281,1281,2000-02-08,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.0069999999999999,0.014,11,13,0.670833,0.8,9,9.0,3.090909,7.0,13,10.0,19.826087,33.0,17,31
1282,1282,2000-02-09,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.009059,0.013,22,12,0.645833,0.8,2,9.0,1.454545,4.0,12,6.0,17.043478,23.0,17,22
1283,1283,2000-02-10,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.017,0.023,12,21,0.3375,0.5,0,6.0,0.045455,1.0,5,1.0,8.869565,16.0,1,15
1284,1284,2000-02-11,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.024118,0.033,20,31,0.304167,0.4,3,5.0,0.5,2.0,5,3.0,9.086957,15.0,4,14
1285,1285,2000-02-12,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.026412,0.031,8,29,0.3,0.3,0,3.0,0.0,0.0,0,0.0,5.0,8.0,18,8
1286,1286,2000-02-13,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.022353,0.027,7,25,0.3,0.3,0,3.0,0.045455,1.0,5,1.0,3.4782610000000003,5.0,21,5
1287,1287,2000-02-14,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.025294,0.034,7,31,0.258333,0.3,0,3.0,0.045455,1.0,5,1.0,4.0,4.0,0,4
1288,1288,2000-02-23,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.025588,0.033,10,31,0.275,0.3,2,3.0,1.15,3.0,5,4.0,9.333333,15.0,19,14
1289,1289,2000-02-24,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.028412,0.03,9,28,0.295833,0.4,8,5.0,0.571429,2.0,8,3.0,9.227273,16.0,7,15
1290,1290,2000-02-25,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.019353,0.03,9,28,0.3,0.5,21,6.0,0.772727,1.0,5,1.0,10.565217,19.0,18,18
1291,1291,2000-02-26,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.031235,0.036,22,33,0.333333,0.5,0,6.0,0.5,1.0,5,1.0,6.9565220000000005,13.0,1,12
1292,1292,2000-02-27,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.035235,0.04,9,37,0.229167,0.3,0,3.0,0.045455,1.0,5,1.0,3.130435,6.0,18,6
1293,1293,2000-02-28,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.031647,0.036,9,33,0.3,0.3,0,3.0,0.454545,2.0,8,3.0,7.043478,12.0,6,11
1294,1294,2000-02-29,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.028588,0.042,10,39,0.3,0.3,0,3.0,0.857143,2.0,14,3.0,8.681818,20.0,22,19
1295,1295,2000-03-01,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.028471,0.038,10,35,0.333333,0.4,1,5.0,1.409091,4.0,23,6.0,8.608696,16.0,1,15
1296,1296,2000-03-02,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.025059,0.029,9,27,0.325,0.4,1,5.0,0.8636360000000001,2.0,7,3.0,8.565217,14.0,13,13
1297,1297,2000-03-03,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.020857,0.035,10,32,0.352941,0.5,9,6.0,1.315789,3.0,8,4.0,11.2,19.0,19,18
1298,1298,2000-03-04,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.023647,0.032,10,30,0.420833,0.5,1,6.0,0.818182,2.0,5,3.0,10.782609,21.0,1,20
1299,1299,2000-03-05,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.023059,0.029,7,27,0.320833,0.4,0,5.0,0.181818,1.0,5,1.0,5.347826,11.0,19,10
1300,1300,2000-03-06,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.028882,0.039,9,36,0.325,0.4,0,5.0,0.7,2.0,5,3.0,6.5454550000000005,17.0,19,16
1301,1301,2000-03-07,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.026176,0.029,15,27,0.354167,0.4,0,5.0,0.454545,1.0,1,1.0,7.086957000000001,16.0,6,15
1302,1302,2000-03-08,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.029588,0.035,8,32,0.291667,0.4,6,5.0,0.772727,2.0,5,3.0,5.086957,10.0,6,9
1303,1303,2000-03-09,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.024176,0.038,10,35,0.241667,0.3,8,3.0,0.272727,1.0,5,1.0,6.043478,15.0,21,14
1304,1304,2000-03-10,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.025588,0.04,10,37,0.354167,0.4,0,5.0,1.0,2.0,5,3.0,9.043478,16.0,19,15
1305,1305,2000-03-11,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.028706,0.038,11,35,0.270833,0.4,0,5.0,1.0,4.0,10,6.0,5.857143,16.0,1,15
1306,1306,2000-03-12,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.023882,0.04,10,37,0.266667,0.3,1,3.0,2.181818,5.0,9,7.0,8.043478,22.0,22,21
1307,1307,2000-03-13,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.026353,0.032,10,30,0.370833,0.5,5,6.0,3.4090910000000005,7.0,9,10.0,11.043478,16.0,0,15
1308,1308,2000-03-14,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.020412,0.036,10,33,0.229167,0.3,9,3.0,2.227273,5.0,8,7.0,7.782609,23.0,23,22
1309,1309,2000-03-15,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.031882,0.042,10,39,0.275,0.4,2,5.0,2.454545,7.0,0,10.0,9.478261,24.0,0,23
1310,1310,2000-03-16,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.032529,0.039,10,36,0.2,0.2,0,2.0,1.5714290000000002,2.0,0,3.0,7.181817999999999,17.0,18,16
1311,1311,2000-03-17,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.023182,0.036,13,33,0.207143,0.3,23,3.0,2.75,7.0,20,10.0,7.529412,16.0,23,15
1312,1312,2000-03-18,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.028353,0.043,11,40,0.266667,0.3,0,3.0,3.727273,8.0,14,11.0,9.173913,19.0,22,18
1313,1313,2000-03-19,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.033706,0.037,10,34,0.229167,0.3,0,3.0,1.727273,4.0,19,6.0,5.130434999999999,12.0,0,11
1314,1314,2000-03-20,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.037353,0.046,9,43,0.220833,0.3,9,3.0,0.0,0.0,0,0.0,0.7391300000000001,3.0,22,3
1315,1315,2000-03-21,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.032412,0.045,10,42,0.2,0.2,0,2.0,0.0,0.0,0,0.0,2.782609,6.0,19,6
1316,1316,2000-03-22,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.035412,0.046,12,43,0.270833,0.3,5,3.0,1.136364,3.0,23,4.0,9.086957,13.0,5,12
1317,1317,2000-03-23,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.032588,0.037,14,34,0.3,0.3,0,3.0,1.136364,2.0,7,3.0,9.043478,16.0,7,15
1318,1318,2000-03-24,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.031,0.037,10,34,0.3625,0.4,7,5.0,1.545455,4.0,15,6.0,11.130435,19.0,7,18
1319,1319,2000-03-25,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.033412,0.042,9,39,0.3,0.3,0,3.0,1.454545,3.0,13,4.0,6.565217,11.0,4,10
1320,1320,2000-03-26,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.035059,0.042,9,39,0.325,0.4,2,5.0,2.045455,4.0,13,6.0,7.8260869999999985,14.0,0,13
1321,1321,2000-03-27,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.032294,0.041,7,38,0.3,0.3,0,3.0,0.5,1.0,0,1.0,4.73913,11.0,19,10
1322,1322,2000-03-28,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.032214,0.04,10,37,0.313043,0.4,9,5.0,0.85,2.0,11,3.0,8.55,15.0,6,14
1323,1323,2000-03-29,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.035765,0.048,11,44,0.391667,0.5,10,6.0,0.772727,2.0,9,3.0,7.652174,17.0,6,16
1324,1324,2000-03-30,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.041706,0.05,10,46,0.295833,0.4,0,5.0,0.181818,3.0,2,4.0,4.434783,18.0,0,17
1325,1325,2000-03-31,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.039706,0.051,11,47,0.225,0.3,8,3.0,0.0,0.0,0,0.0,2.73913,5.0,22,5
1326,1326,2000-04-01,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.034529,0.049,11,45,0.270833,0.3,1,3.0,0.363636,3.0,22,4.0,4.347826,16.0,23,15
1327,1327,2000-04-02,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.040471,0.06,12,67,0.375,0.5,21,6.0,0.954545,3.0,18,4.0,10.173913,28.0,20,26
1328,1328,2000-04-03,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.0343529999999999,0.045,10,42,0.45,0.6,8,7.0,1.909091,3.0,9,4.0,11.304348,23.0,5,22
1329,1329,2000-04-04,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.028353,0.034,9,31,0.266667,0.3,0,3.0,1.045455,2.0,12,3.0,7.695652000000001,13.0,7,12
1330,1330,2000-04-05,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.022176,0.03,11,28,0.2625,0.3,8,3.0,1.5,3.0,12,4.0,11.304348,18.0,19,17
1331,1331,2000-04-06,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.025412,0.038,10,35,0.295833,0.3,0,3.0,1.681818,3.0,13,4.0,12.391304,29.0,21,27
1332,1332,2000-04-07,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.042529,0.058,12,61,0.383333,0.5,7,6.0,1.863636,3.0,10,4.0,12.0,20.0,6,19
1333,1333,2000-04-08,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.032,0.036,10,33,0.254167,0.3,0,3.0,1.0,1.0,0,1.0,6.521739,9.0,0,8
1334,1334,2000-04-09,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.032118,0.04,9,37,0.2,0.2,0,2.0,1.409091,3.0,19,4.0,4.391304,7.0,20,7
1335,1335,2000-04-10,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.025941,0.037,10,34,0.229167,0.3,11,3.0,1.636364,3.0,14,4.0,9.217391,16.0,21,15
1336,1336,2000-04-11,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.034882,0.048,11,44,0.375,0.4,4,5.0,1.818182,5.0,23,7.0,12.173913,18.0,4,17
1337,1337,2000-04-12,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.024,0.038,9,35,0.3,0.3,0,3.0,1.090909,4.0,0,6.0,9.695652,15.0,14,14
1338,1338,2000-04-13,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.032059,0.041,10,38,0.270833,0.3,0,3.0,0.136364,1.0,5,1.0,5.391304,12.0,4,11
1339,1339,2000-04-14,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.028353,0.039,9,36,0.325,0.4,7,5.0,0.5,2.0,16,3.0,8.608696,16.0,6,15
1340,1340,2000-04-15,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.028059,0.037,9,34,0.3,0.3,0,3.0,0.181818,1.0,5,1.0,4.913043,9.0,6,8
1341,1341,2000-04-16,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.028941,0.031,16,29,0.316667,0.4,8,5.0,0.227273,1.0,0,1.0,4.478261,9.0,6,8
1342,1342,2000-04-17,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.031471,0.041,8,38,0.3,0.3,0,3.0,0.454545,2.0,5,3.0,5.652174,9.0,10,8
1343,1343,2000-04-18,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.035647,0.047,11,44,0.316667,0.4,1,5.0,1.181818,4.0,20,6.0,6.9565220000000005,13.0,0,12
1344,1344,2000-04-19,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.034067,0.044,10,41,0.270833,0.4,6,5.0,2.5,7.0,8,10.0,10.608696,19.0,5,18
1345,1345,2000-04-20,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.043333,0.057,10,58,0.2,0.3,10,3.0,1.714286,5.0,20,7.0,8.863636,20.0,5,19
1346,1346,2000-04-21,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.035294,0.038,9,35,0.270833,0.3,0,3.0,1.047619,3.0,1,4.0,7.2272729999999985,13.0,6,12
1347,1347,2000-04-22,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.037529,0.041,13,38,0.2125,0.3,0,3.0,0.181818,1.0,11,1.0,3.26087,6.0,20,6
1348,1348,2000-04-23,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.033941,0.045,9,42,0.204167,0.3,23,3.0,1.318182,4.0,21,6.0,3.913043,10.0,21,9
1349,1349,2000-04-24,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.042,0.051,10,47,0.282353,0.3,0,3.0,1.722222,3.0,6,4.0,7.5,16.0,21,15
1350,1350,2000-04-25,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.0242,0.03,9,28,0.264706,0.3,0,3.0,1.421053,3.0,11,4.0,6.15,15.0,6,14
1351,1351,2000-04-26,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.042059,0.054,11,50,0.266667,0.3,0,3.0,1.454545,5.0,19,7.0,6.826086999999999,17.0,23,16
1352,1352,2000-04-27,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.039412,0.045,15,42,0.254167,0.4,4,5.0,0.590909,1.0,0,1.0,5.130434999999999,13.0,0,12
1353,1353,2000-04-28,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.035941,0.044,8,41,0.266667,0.3,0,3.0,1.409091,4.0,22,6.0,4.478261,10.0,6,9
1354,1354,2000-04-29,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.033882,0.05,10,46,0.308333,0.4,12,5.0,1.772727,4.0,20,6.0,5.130434999999999,15.0,23,14
1355,1355,2000-04-30,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.045706,0.059,10,64,0.4625,0.6,6,7.0,1.318182,4.0,17,6.0,7.869565,18.0,0,17
1356,1356,2000-05-01,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.033765,0.042,9,39,0.4375,0.5,6,6.0,1.045455,3.0,13,4.0,8.826087,15.0,12,14
1357,1357,2000-05-02,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.026176,0.033,11,31,0.404167,0.5,23,6.0,1.181818,3.0,11,4.0,7.521739,15.0,20,14
1358,1358,2000-05-03,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.032667,0.039,12,36,0.454167,0.5,0,6.0,1.045455,2.0,11,3.0,7.782609,17.0,5,16
1359,1359,2000-05-04,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.0396,0.044,9,41,0.346667,0.4,0,5.0,0.294118,1.0,11,1.0,6.444444,10.0,5,9
1360,1360,2000-05-05,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.041412,0.044,10,41,0.3,0.3,0,3.0,0.5,1.0,6,1.0,5.782609,11.0,20,10
1361,1361,2000-05-06,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.034118,0.044,7,41,0.3,0.3,0,3.0,0.0,0.0,0,0.0,2.869565,5.0,1,5
1362,1362,2000-05-07,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.017294,0.027,7,25,0.354167,0.4,11,5.0,0.227273,1.0,5,1.0,6.6521740000000005,10.0,19,9
1363,1363,2000-05-08,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.021882,0.027,11,25,0.3375,0.4,0,5.0,0.772727,2.0,13,3.0,5.782609,11.0,20,10
1364,1364,2000-05-09,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.036176,0.04,11,37,0.3,0.3,0,3.0,0.5,2.0,13,3.0,4.043478,6.0,5,6
1365,1365,2000-05-10,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.036467,0.043,9,40,0.223529,0.3,0,3.0,0.555556,2.0,22,3.0,4.25,8.0,21,8
1366,1366,2000-05-11,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.034706,0.046,9,43,0.16087,0.2,0,2.0,1.2,3.0,5,4.0,6.619047999999999,12.0,5,11
1367,1367,2000-05-12,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.031235,0.042,11,39,0.195833,0.2,0,2.0,0.727273,2.0,10,3.0,8.111111,11.0,9,10
1368,1368,2000-05-16,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.036706,0.043,10,40,0.283333,0.6,6,7.0,0.363636,1.0,9,1.0,4.652174,8.0,19,8
1369,1369,2000-05-17,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.0401,0.046,10,43,0.1,0.1,0,1.0,1.052632,3.0,18,4.0,5.75,15.0,21,14
1370,1370,2000-05-19,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.037412,0.064,9,80,0.0,0.0,15,0.0,2.571429,6.0,7,9.0,12.363636,26.0,0,25
1371,1371,2000-05-20,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.039941,0.066,10,87,0.0666669999999999,0.2,5,2.0,2.409091,5.0,22,7.0,12.608696,28.0,2,26
1372,1372,2000-05-21,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.045,0.072,10,105,0.075,0.2,6,2.0,2.0,5.0,21,7.0,11.913043,27.0,1,25
1373,1373,2000-05-22,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.050824,0.085,10,150,0.125,0.2,4,2.0,2.681818,6.0,7,9.0,14.695652,28.0,1,26
1374,1374,2000-05-23,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.038706,0.051,10,47,0.083333,0.2,0,2.0,0.954545,3.0,0,4.0,9.173913,24.0,0,23
1375,1375,2000-05-24,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.035765,0.04,9,37,0.145833,0.2,9,2.0,0.590909,3.0,6,4.0,7.608696000000001,15.0,6,14
1376,1376,2000-05-25,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.037647,0.051,8,47,0.1625,0.2,9,2.0,0.454545,1.0,13,1.0,5.73913,8.0,14,8
1377,1377,2000-05-26,5551 BETHEL ISLAND RD,California,Contra Costa,Bethel Island,0.019941,0.028,9,26,0.204167,0.3,23,3.0,0.727273,2.0,11,3.0,6.9565220000000005,11.0,10,10
