,Unnamed: 0,Date,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
40,40,2000-02-10,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.018235,0.033,10,31,1.120833,1.7,2,19.0,2.894737,7.0,21,10.0,32.909091,48.0,21,45
41,41,2000-02-11,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.016353,0.029,10,27,1.079167,1.6,23,18.0,2.3,9.0,23,13.0,37.208333,54.0,23,51
42,42,2000-02-12,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.029529,0.04,13,37,0.879167,2.0,1,23.0,1.133333,6.0,0,9.0,23.208333,48.0,0,45
43,43,2000-02-13,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.021765,0.041,10,38,0.645833,1.0,8,11.0,1.0,3.0,21,4.0,26.708333000000003,43.0,21,41
44,44,2000-02-14,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.016412,0.031,10,29,0.995833,1.9,23,22.0,2.65,13.0,23,19.0,33.782609,51.0,22,48
45,45,2000-02-15,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.014882,0.029,10,27,1.6541669999999995,2.9,23,33.0,5.5,22.0,21,31.0,40.625,69.0,21,67
46,46,2000-02-16,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.007706,0.022,23,20,1.829167,3.1,0,35.0,6.3333330000000005,12.0,20,17.0,49.958333,74.0,14,72
47,47,2000-02-17,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.024,0.044,10,41,0.829167,2.4,0,27.0,1.190476,8.0,0,11.0,22.227273,51.0,23,48
48,48,2000-02-18,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.013882,0.028,9,26,1.3235290000000002,1.7,23,19.0,3.166667,9.0,23,13.0,38.958333,59.0,23,56
49,49,2000-02-19,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.013471,0.025,10,23,1.6583330000000005,3.4,23,39.0,6.8333330000000005,23.0,22,33.0,46.166667,73.0,22,71
50,50,2000-02-20,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.016353,0.028,11,26,1.666667,4.8,2,54.0,3.416667,17.0,1,24.0,28.291667,63.0,1,61
51,51,2000-02-21,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.018235,0.031,11,29,0.3875,0.5,0,6.0,0.333333,2.0,7,3.0,18.708333,39.0,23,37
52,52,2000-02-22,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.019118,0.037,11,34,0.654167,0.9,23,10.0,0.764706,5.0,23,7.0,31.416667,51.0,21,48
53,53,2000-02-23,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.018,0.029,10,27,0.7375,1.1,0,13.0,1.608696,4.0,0,6.0,33.625,51.0,19,48
54,54,2000-02-24,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.022353,0.042,11,39,0.566667,1.1,0,13.0,0.916667,5.0,23,7.0,23.130435,49.0,23,46
55,55,2000-02-25,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.019706,0.038,11,35,0.895833,1.4,5,16.0,3.208333,8.0,4,11.0,35.583333,53.0,20,50
56,56,2000-02-26,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.021706,0.043,10,40,1.0125,2.1,23,24.0,4.541667,14.0,22,20.0,36.875,64.0,21,62
57,57,2000-02-27,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.029471,0.046,10,43,1.604167,3.5,2,40.0,4.25,16.0,0,23.0,37.833333,68.0,21,66
58,58,2000-02-28,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.023412,0.046,9,43,0.579167,1.3,0,15.0,0.636364,5.0,23,7.0,20.304348,47.0,20,44
59,59,2000-02-29,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.019765,0.04,10,37,0.879167,1.6,23,18.0,4.125,14.0,23,20.0,36.583333,61.0,23,58
60,60,2000-03-01,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.021471,0.042,12,39,1.079167,2.1,2,24.0,2.086957,10.0,0,14.0,33.869565,55.0,0,52
61,61,2000-03-02,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.019824,0.04,10,37,0.929167,1.8,23,20.0,3.583333,14.0,22,20.0,38.666667,66.0,19,64
62,62,2000-03-03,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.023824,0.044,10,41,1.225,2.5,2,28.0,3.458333,10.0,1,14.0,35.916667,61.0,0,58
63,63,2000-03-04,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.032941,0.038,11,35,0.791667,1.4,7,16.0,1.791667,8.0,4,11.0,26.958333000000003,49.0,3,46
64,64,2000-03-05,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.028353,0.035,7,32,0.429167,0.6,19,7.0,0.0,0.0,0,0.0,18.583333,33.0,17,31
65,65,2000-03-06,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.016588,0.028,23,26,0.5125,0.8,21,9.0,0.0,0.0,0,0.0,27.416667,43.0,16,41
66,66,2000-03-07,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.019353,0.034,10,31,0.458333,0.7,0,8.0,0.0,0.0,0,0.0,24.083333,41.0,18,39
67,67,2000-03-08,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.024706,0.047,11,44,0.658333,1.0,9,11.0,0.789474,4.0,7,6.0,27.583333000000003,54.0,20,51
68,68,2000-03-09,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.023118,0.042,11,39,1.1125,1.7,7,19.0,0.182609,0.6,0,0.0,31.541667,54.0,22,51
69,69,2000-03-10,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.021765,0.04,11,37,1.254167,2.1,4,24.0,0.330435,0.9,20,0.0,37.136364,60.0,21,57
70,70,2000-03-11,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.026941,0.054,11,50,1.7125,3.1,4,35.0,0.2,0.8,0,0.0,41.583333,73.0,20,71
71,71,2000-03-12,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.027118,0.053,10,49,1.6583330000000005,3.4,3,39.0,0.1,0.6,7,0.0,38.208333,70.0,1,68
72,72,2000-03-13,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.025941,0.051,11,47,0.970833,1.9,0,22.0,0.421739,1.8,23,1.0,39.652174,67.0,21,65
73,73,2000-03-14,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.026118,0.049,11,45,1.245833,2.1,2,24.0,0.486957,1.5,21,1.0,44.25,67.0,21,65
74,74,2000-03-15,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.026294,0.051,11,47,1.204167,2.1,2,24.0,0.342857,1.6,0,1.0,40.652174,64.0,0,62
75,75,2000-03-16,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.025059,0.049,11,45,0.891667,1.4,1,16.0,0.078261,0.2,7,0.0,36.416667,63.0,22,61
76,76,2000-03-17,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.029118,0.051,12,47,0.991667,1.8,2,20.0,0.086957,0.4,22,0.0,33.875,58.0,10,55
77,77,2000-03-18,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.031588,0.05,11,46,0.695833,1.1,8,13.0,0.304348,0.9,21,0.0,31.125,58.0,20,55
78,78,2000-03-19,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.031118,0.059,10,64,0.5375,1.5,23,17.0,0.321739,0.9,20,0.0,26.875,66.0,20,64
79,79,2000-03-20,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.036824,0.044,9,41,0.820833,1.7,0,19.0,0.273913,1.4,0,1.0,22.416667,53.0,7,50
80,80,2000-03-21,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.024353,0.041,10,38,0.379167,0.6,21,7.0,0.23913,0.7,7,0.0,24.434783,50.0,20,47
81,81,2000-03-22,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.026,0.045,11,42,0.641667,1.0,10,11.0,0.347619,0.9,5,0.0,33.291667,59.0,22,56
82,82,2000-03-23,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.025176,0.048,11,44,0.870833,1.4,23,16.0,0.2,0.8,0,0.0,38.541667,65.0,20,63
83,83,2000-03-24,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.024059,0.048,11,44,1.245833,1.8,2,20.0,0.265217,1.1,22,1.0,47.791667,74.0,21,72
84,84,2000-03-25,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.033412,0.065,11,84,1.275,2.7,3,31.0,0.234783,0.9,1,0.0,40.0,74.0,20,72
85,85,2000-03-26,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.033412,0.062,10,74,1.395833,3.0,4,34.0,0.104348,0.4,5,0.0,33.166667,67.0,0,65
86,86,2000-03-27,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.032059,0.043,11,40,1.058333,1.9,2,22.0,0.186957,0.8,23,0.0,31.478261,51.0,0,48
87,87,2000-03-28,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.021235,0.036,11,33,0.508333,0.7,12,8.0,0.226087,0.8,21,0.0,25.428571,45.0,22,42
88,88,2000-03-29,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.028588,0.057,11,58,0.633333,1.4,23,16.0,0.333333,1.2,23,1.0,29.541667,69.0,22,67
89,89,2000-03-30,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.030765,0.046,11,43,0.916667,1.8,2,20.0,0.234783,0.8,0,0.0,31.458333000000003,58.0,0,55
90,90,2000-03-31,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.021,0.039,10,36,0.545833,0.7,22,8.0,0.146667,0.6,7,0.0,28.458333000000003,53.0,22,50
91,91,2000-04-01,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.032235,0.051,9,47,0.779167,1.4,7,16.0,1.076923,4.0,7,6.0,26.833333000000003,50.0,0,47
92,92,2000-04-02,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.034294,0.058,11,61,0.783333,1.4,6,16.0,1.823529,5.0,2,7.0,29.041667,63.0,21,61
93,93,2000-04-03,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.027118,0.05,11,46,0.833333,1.5,23,17.0,1.55,10.0,22,14.0,34.333333,66.0,21,64
94,94,2000-04-04,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.028118,0.054,10,50,1.041667,1.7,1,19.0,2.0625,6.0,20,9.0,37.0,75.0,20,73
95,95,2000-04-05,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.0116,0.029,14,27,1.523077,2.0,2,23.0,1.7619049999999998,6.0,2,9.0,39.5,68.0,0,66
96,96,2000-04-11,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.027765,0.053,11,49,0.754167,1.6,23,18.0,2.416667,9.0,5,13.0,33.928571000000005,69.0,21,67
97,97,2000-04-12,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.021357,0.046,10,43,1.404167,2.1,4,24.0,3.136364,11.0,22,16.0,44.238095,78.0,22,77
98,98,2000-04-13,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.044529,0.06,11,67,1.195833,2.5,3,28.0,1.409091,5.0,0,7.0,37.090909,71.0,19,69
99,99,2000-04-14,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.037353,0.043,15,40,0.566667,1.0,8,11.0,1.133333,6.0,6,9.0,13.125,45.0,7,42
100,100,2000-04-15,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.030118,0.055,11,51,0.416667,1.2,23,14.0,0.684211,4.0,22,6.0,20.166667,59.0,21,56
101,101,2000-04-16,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.028706,0.053,10,49,0.725,1.7,2,19.0,0.454545,4.0,0,6.0,24.375,57.0,20,54
102,102,2000-04-17,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.032765,0.043,11,40,0.645833,1.1,7,13.0,0.85,4.0,6,6.0,23.157895,42.0,0,40
103,103,2000-04-18,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.040882,0.052,10,48,0.316667,0.4,9,5.0,0.0,0.0,0,0.0,8.666667,16.0,4,15
104,104,2000-04-19,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.033353,0.061,12,71,0.516667,1.3,23,15.0,0.857143,5.0,23,7.0,31.166667,75.0,21,73
105,105,2000-04-20,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.027765,0.059,10,64,1.48,1.9,3,22.0,2.608696,7.0,6,10.0,41.153846,63.0,0,61
106,106,2000-04-21,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.040824,0.046,12,43,1.3125,2.8,3,32.0,1.869565,8.0,3,11.0,7.625,12.0,21,11
107,107,2000-04-22,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.039706,0.064,12,80,0.420833,0.7,23,8.0,0.15,2.0,23,3.0,17.708333,60.0,23,57
108,108,2000-04-23,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.032471,0.064,9,80,0.7625,1.6,23,18.0,1.043478,7.0,22,10.0,25.083333,56.0,0,53
109,109,2000-04-24,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.032059,0.064,11,80,1.233333,2.2,1,25.0,1.956522,8.0,21,11.0,36.5,76.0,21,74
110,110,2000-04-25,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.029353,0.056,10,54,1.458333,2.6,3,30.0,2.916667,11.0,21,16.0,43.125,74.0,21,72
111,111,2000-04-26,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.029941,0.059,11,64,1.445833,2.7,2,31.0,2.826087,11.0,22,16.0,41.833333,75.0,21,73
112,112,2000-04-27,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.026357,0.054,11,50,1.555556,2.7,2,31.0,1.894737,9.0,0,13.0,35.304348,67.0,0,65
113,113,2000-04-28,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.039118,0.047,11,44,0.7375,1.2,9,14.0,0.8888889999999999,3.0,5,4.0,26.590909000000003,42.0,23,40
114,114,2000-04-29,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.041353,0.071,10,101,0.454167,0.7,23,8.0,0.052632,1.0,8,1.0,15.458332999999998,58.0,22,55
115,115,2000-04-30,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.040941,0.073,11,108,0.658333,1.1,23,13.0,0.777778,6.0,22,9.0,25.416667,66.0,22,64
116,116,2000-05-01,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.040294,0.072,11,105,1.279167,2.1,7,24.0,3.285714,9.0,6,13.0,3.791667,8.1,22,8
117,117,2000-05-02,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.033118,0.067,10,90,1.158333,2.0,23,23.0,2.777778,12.0,23,17.0,4.416667,7.5,20,7
118,118,2000-05-03,1645 E ROOSEVELT ST-CENTRAL PHOENIX STN,Arizona,Maricopa,Phoenix,0.033824,0.062,11,74,1.295833,2.5,1,28.0,1.9375,8.0,21,11.0,3.441667,7.1,20,7
