,Unnamed: 0,Date,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
4080,4080,2000-01-14,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.004,0.0069999999999999,9,6,3.5125,5.4,10,60.0,5.217391,8.0,14,11.0,61.173913,102.0,10,101
4081,4081,2000-01-15,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.009412,0.02,9,19,3.466667,6.3,4,69.0,4.347826,8.0,12,11.0,48.913043,71.0,3,69
4082,4082,2000-01-16,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.007824,0.017,10,16,1.491667,2.1,9,24.0,3.4347830000000004,7.0,11,10.0,36.478261,49.0,5,46
4083,4083,2000-01-17,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.0007059999999999,0.001,7,1,3.15,4.8,22,54.0,4.130434999999999,6.0,5,9.0,52.913043,81.0,18,80
4084,4084,2000-01-18,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.004706,0.01,8,9,2.8,4.7,0,53.0,3.521739,5.0,11,7.0,36.869565,61.0,10,58
4085,4085,2000-01-19,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.008235,0.011,10,10,2.55,3.9,9,44.0,3.3478260000000004,5.0,5,7.0,32.434783,68.0,10,66
4086,4086,2000-01-20,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.014941,0.02,22,19,0.891667,1.1,9,13.0,2.652174,4.0,5,6.0,16.043478,27.0,18,25
4087,4087,2000-01-21,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.014882,0.029,9,27,0.729167,1.2,23,14.0,2.217391,3.0,3,4.0,14.869565,35.0,21,33
4088,4088,2000-01-22,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.015824,0.031,10,29,1.154167,1.3,0,15.0,2.608696,4.0,5,6.0,22.086957,34.0,0,32
4089,4089,2000-01-23,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.006294,0.014,9,13,2.0125,2.5,7,28.0,3.26087,5.0,14,7.0,40.73913,64.0,19,62
4090,4090,2000-01-24,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.005118,0.011,10,10,2.654167,3.9,10,44.0,3.4782610000000003,6.0,17,9.0,52.0,90.0,10,89
4091,4091,2000-01-25,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.008647,0.014,21,13,1.529167,2.3,4,26.0,2.391304,3.0,0,4.0,28.130435,36.0,0,34
4092,4092,2000-01-26,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.011235,0.024,10,22,1.229167,1.8,11,20.0,2.521739,4.0,5,6.0,25.695652,41.0,19,39
4093,4093,2000-01-27,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.012176,0.027,10,25,1.7333330000000002,2.5,9,28.0,2.608696,4.0,5,6.0,28.086957,45.0,8,42
4094,4094,2000-01-28,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.009471,0.02,10,19,0.95,2.2,1,25.0,3.4782610000000003,7.0,14,10.0,42.391304,58.0,13,55
4095,4095,2000-01-29,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.029706,0.042,12,39,0.108333,0.4,0,5.0,2.565217,4.0,0,6.0,24.956522,43.0,0,41
4096,4096,2000-01-30,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.029,0.033,9,31,0.0,0.0,0,0.0,2.086957,4.0,5,6.0,16.434783,28.0,6,26
4097,4097,2000-01-31,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.014706,0.031,9,29,0.025,0.3,23,3.0,2.347826,4.0,5,6.0,18.826087,37.0,20,35
4098,4098,2000-02-01,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.0059409999999999,0.012,9,11,0.2875,0.6,8,7.0,3.913043,6.0,14,9.0,46.652174,68.0,14,66
4099,4099,2000-02-02,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.012824,0.028,10,26,0.204167,0.6,8,7.0,3.4347830000000004,5.0,5,7.0,41.956522,58.0,21,55
4100,4100,2000-02-03,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.016412,0.036,10,33,0.204167,0.6,8,7.0,3.4782610000000003,6.0,8,9.0,39.869565,66.0,9,64
4101,4101,2000-02-04,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.015706,0.025,9,23,0.204167,0.6,8,7.0,2.869565,5.0,5,7.0,30.434783000000003,51.0,2,48
4102,4102,2000-02-05,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.017353,0.034,11,31,0.204167,0.6,8,7.0,2.4347830000000004,4.0,5,6.0,23.217391,41.0,20,39
4103,4103,2000-02-06,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.018059,0.035,11,32,0.204167,0.6,8,7.0,3.4782610000000003,7.0,14,10.0,32.695652,44.0,15,42
4104,4104,2000-02-07,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.013941,0.025,10,23,0.204167,0.6,8,7.0,3.73913,5.0,5,7.0,39.652174,57.0,21,54
4105,4105,2000-02-08,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.003353,0.009,8,8,0.204167,0.6,8,7.0,3.565217,6.0,13,9.0,46.869565,77.0,13,76
4106,4106,2000-02-09,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.026529,0.031,10,29,0.6375,1.6,8,18.0,2.826087,4.0,5,6.0,22.173913,42.0,0,40
4107,4107,2000-02-10,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.025235,0.032,15,30,0.166667,0.3,9,3.0,2.086957,4.0,5,6.0,13.434783,25.0,7,24
4108,4108,2000-02-11,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.032824,0.038,9,35,0.3875,0.8,8,9.0,2.4347830000000004,4.0,5,6.0,17.913043,36.0,7,34
4109,4109,2000-02-12,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.031824,0.039,8,36,0.0541669999999999,0.2,0,2.0,2.173913,4.0,5,6.0,7.26087,13.0,23,12
4110,4110,2000-02-13,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.026235,0.034,8,31,0.125,0.2,6,2.0,2.086957,4.0,5,6.0,11.217391,18.0,19,17
4111,4111,2000-02-14,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.011647,0.021,9,19,0.2,0.3,8,3.0,2.391304,4.0,5,6.0,14.173913,28.0,22,26
4112,4112,2000-02-15,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.014235,0.025,10,23,0.645833,1.2,9,14.0,3.26087,4.0,5,6.0,24.434783,38.0,21,36
4113,4113,2000-02-16,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.032647,0.035,19,32,0.483333,0.9,1,10.0,2.913043,5.0,5,7.0,16.217391,35.0,0,33
4114,4114,2000-02-17,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.018353,0.038,9,35,0.425,0.9,23,10.0,2.565217,5.0,5,7.0,17.478261,42.0,20,40
4115,4115,2000-02-18,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.007118,0.013,9,12,1.516667,3.1,23,35.0,3.391304,5.0,21,7.0,44.130435,61.0,17,58
4116,4116,2000-02-19,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.028353,0.035,23,32,2.6875,5.3,5,59.0,3.086957,7.0,5,10.0,31.826087,55.0,0,52
4117,4117,2000-02-20,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.036588,0.041,20,38,0.241667,0.6,0,7.0,2.086957,4.0,5,6.0,6.565217,13.0,8,12
4118,4118,2000-02-21,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.015118,0.034,8,31,0.3875,1.1,23,13.0,2.4782610000000003,4.0,5,6.0,18.695652,42.0,20,40
4119,4119,2000-02-22,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.019647,0.036,9,33,1.304167,2.4,8,27.0,2.73913,4.0,5,6.0,18.695652,42.0,20,40
4120,4120,2000-02-23,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.029882,0.035,15,32,0.65,1.2,1,14.0,2.304348,5.0,5,7.0,18.695652,42.0,20,40
4121,4121,2000-02-24,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.020588,0.035,11,32,0.8375,1.8,11,20.0,3.130435,5.0,5,7.0,18.695652,42.0,20,40
4122,4122,2000-02-25,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.008182,0.022,13,20,0.6625,1.2,23,14.0,2.565217,5.0,11,7.0,22.130435,39.0,19,37
4123,4123,2000-02-26,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.017294,0.036,11,33,1.7208330000000005,2.8,7,32.0,2.608696,4.0,5,6.0,32.086957,47.0,19,44
4124,4124,2000-02-27,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.034,0.036,9,33,0.9875,1.8,4,20.0,2.347826,4.0,5,6.0,15.869565,37.0,0,35
4125,4125,2000-02-28,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.016118,0.033,10,31,0.725,1.1,11,13.0,2.0,3.0,5,4.0,23.130435,42.0,21,40
4126,4126,2000-02-29,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.033357,0.042,11,39,1.3125,2.0,8,23.0,2.73913,10.0,11,14.0,22.565217,41.0,9,39
4127,4127,2000-03-01,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.019235,0.04,10,37,0.55,1.2,23,14.0,2.26087,5.0,5,7.0,20.652174,44.0,21,42
4128,4128,2000-03-02,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.024647,0.032,10,30,1.458333,2.5,8,28.0,2.4782610000000003,4.0,5,6.0,27.826087,45.0,9,42
4129,4129,2000-03-03,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.0141,0.026,14,24,0.516667,0.8,11,9.0,2.130435,4.0,10,6.0,22.826087,45.0,9,42
4130,4130,2000-03-04,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.025529,0.032,9,30,0.6125,1.0,8,11.0,1.391304,3.0,5,4.0,25.826087,39.0,0,37
4131,4131,2000-03-05,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.029412,0.039,8,36,0.245833,0.5,0,6.0,1.608696,2.0,2,3.0,8.217391000000001,26.0,23,25
4132,4132,2000-03-06,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.019824,0.04,10,37,0.533333,0.8,7,9.0,1.869565,3.0,5,4.0,26.0,46.0,21,43
4133,4133,2000-03-07,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.028824,0.036,10,33,0.829167,1.4,8,16.0,2.086957,3.0,5,4.0,21.217391,41.0,8,39
4134,4134,2000-03-08,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.010636,0.03,13,28,0.533333,1.5,23,17.0,1.2608700000000002,3.0,5,4.0,15.565217,50.0,21,47
4135,4135,2000-03-09,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.021882,0.042,11,39,1.220833,2.0,2,23.0,1.565217,3.0,10,4.0,18.913043,41.0,22,39
4136,4136,2000-03-10,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.014706,0.032,9,30,1.216667,1.8,8,20.0,3.3478260000000004,5.0,14,7.0,35.826087,52.0,20,49
4137,4137,2000-03-11,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.021529,0.036,12,33,1.9375,3.4,7,39.0,3.173913,7.0,12,10.0,35.26087000000001,72.0,11,70
4138,4138,2000-03-12,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.040235,0.045,10,42,0.4875,0.8,4,9.0,1.521739,3.0,5,4.0,14.73913,33.0,0,31
4139,4139,2000-03-13,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.0322,0.048,11,44,0.608333,1.0,14,11.0,0.0,0.0,0,0.0,16.956522,40.0,22,38
4140,4140,2000-03-14,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.057412,0.086,23,151,0.75,1.1,2,13.0,1.7391299999999998,4.0,10,6.0,22.782609,42.0,8,40
4141,4141,2000-03-15,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.055588,0.071,7,101,0.554167,0.7,10,8.0,1.608696,3.0,5,4.0,12.521739,22.0,7,21
4142,4142,2000-03-16,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.046235,0.049,22,45,0.475,0.6,11,7.0,1.7391299999999998,3.0,5,4.0,12.869565,28.0,10,26
4143,4143,2000-03-17,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.035176,0.051,8,47,0.5125,0.9,23,10.0,2.0,4.0,16,6.0,18.956522,55.0,20,52
4144,4144,2000-03-18,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.035412,0.058,11,61,0.704167,0.9,0,10.0,2.086957,3.0,5,4.0,22.956522,43.0,22,41
4145,4145,2000-03-19,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.044882,0.057,10,58,0.666667,0.9,4,10.0,1.6521740000000005,3.0,5,4.0,17.565217,39.0,0,37
4146,4146,2000-03-20,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.029588,0.04,10,37,0.454167,0.8,23,9.0,1.434783,2.0,1,3.0,17.565217,46.0,21,43
4147,4147,2000-03-21,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.028471,0.047,10,44,0.554167,0.8,0,9.0,1.086957,2.0,19,3.0,17.652174,49.0,22,46
4148,4148,2000-03-22,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.030647,0.048,10,44,0.825,1.4,7,16.0,1.434783,3.0,13,4.0,27.043478000000004,46.0,7,43
4149,4149,2000-03-23,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.029059,0.047,10,44,0.608333,1.0,7,11.0,2.0,4.0,5,6.0,22.521739,41.0,7,39
4150,4150,2000-03-24,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.023824,0.04,10,37,0.616667,1.0,8,11.0,3.173913,7.0,9,10.0,23.565217,40.0,0,38
4151,4151,2000-03-25,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.028471,0.047,9,44,0.545833,0.9,6,10.0,2.043478,4.0,5,6.0,18.391304,40.0,23,38
4152,4152,2000-03-26,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.037294,0.05,10,46,0.7,1.2,6,14.0,2.4347830000000004,4.0,8,6.0,20.086957,40.0,0,38
4153,4153,2000-03-27,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.029235,0.039,9,36,0.495833,0.6,11,7.0,2.173913,3.0,5,4.0,17.173913,37.0,7,35
4154,4154,2000-03-28,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.030353,0.043,9,40,0.4625,0.6,0,7.0,2.086957,3.0,5,4.0,14.217391,28.0,5,26
4155,4155,2000-03-29,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.032647,0.046,9,43,0.470833,0.5,0,6.0,2.043478,7.0,14,10.0,15.826087,37.0,5,35
4156,4156,2000-03-30,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.024765,0.042,11,39,0.504167,0.7,9,8.0,1.913043,3.0,5,4.0,20.913043,38.0,22,36
4157,4157,2000-03-31,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.033059,0.05,12,46,0.875,1.5,7,17.0,1.913043,3.0,5,4.0,24.913043,55.0,23,52
4158,4158,2000-04-01,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.041588,0.054,10,50,0.7625,1.5,4,17.0,1.782609,3.0,1,4.0,17.043478,51.0,0,48
4159,4159,2000-04-02,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.047059,0.06,8,67,0.65,1.0,7,11.0,1.956522,3.0,7,4.0,14.608695999999998,43.0,0,41
4160,4160,2000-04-03,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.030647,0.049,10,45,0.5375,0.8,9,9.0,2.043478,3.0,7,4.0,12.304348,26.0,5,25
4161,4161,2000-04-04,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.032588,0.048,11,44,0.7125,1.0,10,11.0,3.26087,8.0,10,11.0,25.086957,42.0,10,40
4162,4162,2000-04-05,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.038176,0.041,21,38,0.391667,0.5,0,6.0,1.434783,3.0,5,4.0,6.391304,13.0,18,12
4163,4163,2000-04-06,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.047882,0.052,11,48,0.4375,0.6,8,7.0,1.695652,3.0,5,4.0,7.1739130000000015,15.0,7,14
4164,4164,2000-04-07,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.037,0.059,11,64,0.479167,0.6,21,7.0,2.0,3.0,15,4.0,13.652174,29.0,19,27
4165,4165,2000-04-08,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.033941,0.053,10,49,0.729167,1.1,9,13.0,3.217391,8.0,11,11.0,22.652174,44.0,9,42
4166,4166,2000-04-09,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.035706,0.047,9,44,0.483333,0.7,6,8.0,2.173913,3.0,5,4.0,10.086957,27.0,5,25
4167,4167,2000-04-10,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.034706,0.049,10,45,0.495833,0.7,8,8.0,2.086957,3.0,5,4.0,11.652174,29.0,6,27
4168,4168,2000-04-11,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.033882,0.046,9,43,0.475,0.7,6,8.0,2.304348,4.0,20,6.0,16.173913,29.0,20,27
4169,4169,2000-04-12,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.045471,0.053,10,49,0.445833,0.7,10,8.0,1.7391299999999998,3.0,14,4.0,12.521739,35.0,8,33
4170,4170,2000-04-13,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.031824,0.042,8,39,0.404167,0.5,1,6.0,1.913043,4.0,5,6.0,8.304348,20.0,7,19
4171,4171,2000-04-14,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.033235,0.038,9,35,0.308333,0.4,7,5.0,1.521739,3.0,5,4.0,4.565217,11.0,6,10
4172,4172,2000-04-15,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.032118,0.036,9,33,0.329167,0.4,8,5.0,1.347826,2.0,1,3.0,3.4347830000000004,7.0,18,7
4173,4173,2000-04-16,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.033529,0.042,10,39,0.370833,0.4,2,5.0,1.478261,3.0,3,4.0,6.347826,14.0,5,13
4174,4174,2000-04-17,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.027412,0.033,23,31,0.479167,0.7,23,8.0,1.6521740000000005,3.0,5,4.0,12.043478,37.0,22,35
4175,4175,2000-04-18,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.030824,0.044,7,41,0.391667,0.7,0,8.0,1.347826,2.0,2,3.0,6.26087,20.0,23,19
4176,4176,2000-04-19,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.026235,0.045,9,42,0.595833,0.9,6,10.0,2.4347830000000004,4.0,20,6.0,16.391304,29.0,2,27
4177,4177,2000-04-20,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.042059,0.055,11,51,1.008333,1.7,9,19.0,2.608696,4.0,5,6.0,26.086957,50.0,9,47
4178,4178,2000-04-21,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.038647,0.044,7,41,0.483333,0.6,2,7.0,1.869565,3.0,5,4.0,8.347826,19.0,5,18
4179,4179,2000-04-22,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.036882,0.045,9,42,0.404167,0.5,23,6.0,2.26087,3.0,5,4.0,5.478261,20.0,23,19
4180,4180,2000-04-23,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.031588,0.048,7,44,0.4375,0.6,1,7.0,2.26087,3.0,3,4.0,7.304347999999999,28.0,0,26
4181,4181,2000-04-24,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.035353,0.048,9,44,0.579167,0.8,6,9.0,3.0,5.0,17,7.0,14.391304000000002,27.0,3,25
4182,4182,2000-04-25,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.046706,0.059,10,64,0.675,1.0,11,11.0,4.652174,10.0,16,14.0,17.695652,33.0,7,31
4183,4183,2000-04-26,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.045235,0.062,9,74,0.745833,1.1,9,13.0,4.0,8.0,14,11.0,15.086957,39.0,8,37
4184,4184,2000-04-27,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.052765,0.058,19,61,0.5125,0.6,7,7.0,4.695652,9.0,5,13.0,6.608696000000001,16.0,6,15
4185,4185,2000-04-28,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.035471,0.044,7,41,0.466667,0.5,0,6.0,4.391304,6.0,1,9.0,7.956522,22.0,20,21
4186,4186,2000-04-29,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.037412,0.053,11,49,0.529167,0.6,7,7.0,5.173913,8.0,10,11.0,15.217391,34.0,23,32
4187,4187,2000-04-30,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.049235,0.061,9,71,0.708333,1.0,6,11.0,4.695652,6.0,15,9.0,19.434783,45.0,20,42
4188,4188,2000-05-01,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.043412,0.055,10,51,0.4875,0.6,0,7.0,4.347826,6.0,23,9.0,13.173913,24.0,19,23
4189,4189,2000-05-02,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.040882,0.054,9,50,0.4875,0.6,6,7.0,5.130434999999999,9.0,6,13.0,11.565217,34.0,6,32
4190,4190,2000-05-03,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.046353,0.051,21,47,0.383333,0.5,9,6.0,4.391304,7.0,0,10.0,7.478261,16.0,7,15
4191,4191,2000-05-04,"2850 MESA VERDE DR EAST, COSTA MESA",California,Orange,Costa Mesa,0.054882,0.057,18,58,0.395833,0.5,9,6.0,3.826087,5.0,3,7.0,6.130434999999999,14.0,7,13
