,Unnamed: 0,Date,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
4445,4445,2000-01-13,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.006235,0.013,9,12,1.991667,2.7,8,31.0,4.347826,10.0,10,14.0,34.391304,58.0,9,55
4446,4446,2000-01-14,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.005824,0.012,9,11,1.95,2.7,0,31.0,0.0,0.0,0,0.0,37.086957,51.0,18,48
4447,4447,2000-01-15,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.009882,0.021,10,19,1.675,2.9,0,33.0,0.0,0.0,0,0.0,30.043478000000004,45.0,18,42
4448,4448,2000-01-16,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.007353,0.016,10,15,1.6708330000000002,2.5,4,28.0,0.0,0.0,0,0.0,28.043478000000004,47.0,10,44
4449,4449,2000-01-17,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.005176,0.009,9,8,1.2125,1.9,11,22.0,0.0,0.0,0,0.0,23.608696,44.0,12,42
4450,4450,2000-01-18,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.008647,0.018,11,17,1.05,1.6,9,18.0,0.0,0.0,0,0.0,21.478261,46.0,10,43
4451,4451,2000-01-19,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.005588,0.012,9,11,1.175,1.9,8,22.0,0.8695649999999999,10.0,7,14.0,24.913043,43.0,15,41
4452,4452,2000-01-20,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.006,0.013,9,12,1.033333,2.2,10,25.0,2.608696,10.0,6,14.0,23.73913,51.0,10,48
4453,4453,2000-01-21,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.009941,0.02,10,19,0.275,0.5,23,6.0,1.478261,3.0,12,4.0,15.73913,27.0,22,25
4454,4454,2000-01-22,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.008294,0.018,8,17,0.579167,1.0,23,11.0,2.956522,4.0,5,6.0,24.217391,39.0,18,37
4455,4455,2000-01-23,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.006765,0.013,9,12,1.329167,1.8,5,20.0,5.217391,7.0,5,10.0,29.826087,45.0,18,42
4456,4456,2000-01-24,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.008353,0.018,10,17,1.491667,2.5,7,28.0,6.869565,11.0,8,16.0,28.869565,47.0,19,44
4457,4457,2000-01-25,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.003882,0.008,8,7,0.470833,1.2,2,14.0,2.913043,10.0,6,14.0,35.608696,50.0,9,47
4458,4458,2000-01-26,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.010118,0.022,9,20,0.429167,0.9,23,10.0,2.695652,4.0,0,6.0,18.347826,30.0,19,28
4459,4459,2000-01-27,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.010824,0.024,10,22,1.229167,2.0,8,23.0,5.217391,9.0,8,13.0,18.347826,30.0,19,28
4460,4460,2000-01-28,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.012471,0.025,10,23,1.266667,2.2,8,25.0,4.217391,10.0,9,14.0,18.347826,30.0,19,28
4461,4461,2000-01-29,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.020765,0.032,10,30,0.420833,0.6,23,7.0,2.086957,6.0,6,9.0,18.347826,30.0,19,28
4462,4462,2000-01-30,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.016353,0.028,11,26,0.475,0.8,9,9.0,1.304348,2.0,5,3.0,18.347826,30.0,19,28
4463,4463,2000-01-31,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.008412,0.02,9,19,0.325,0.7,23,8.0,1.826087,3.0,5,4.0,18.347826,30.0,19,28
4464,4464,2000-02-01,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.012647,0.025,9,23,0.9,1.6,8,18.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4465,4465,2000-02-02,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.014353,0.029,10,27,0.904167,1.3,7,15.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4466,4466,2000-02-03,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.015118,0.032,11,30,1.116667,2.0,9,23.0,0.086957,2.0,9,3.0,20.478261,34.0,7,32
4467,4467,2000-02-04,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.010294,0.024,10,22,1.241667,1.9,9,22.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4468,4468,2000-02-05,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.011588,0.024,11,22,1.133333,1.8,8,20.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4469,4469,2000-02-06,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.017529,0.037,11,34,1.133333,1.7,8,19.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4470,4470,2000-02-07,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.014176,0.033,10,31,1.454167,2.0,2,23.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4471,4471,2000-02-08,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.00125,0.002,12,2,0.8125,1.6,0,18.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4472,4472,2000-02-09,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.013235,0.02,11,19,1.525,3.0,8,34.0,0.652174,4.0,8,6.0,20.478261,34.0,7,32
4473,4473,2000-02-10,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.020824,0.024,16,22,0.283333,0.4,0,5.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4474,4474,2000-02-11,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.023824,0.032,9,30,0.329167,0.5,10,6.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4475,4475,2000-02-12,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.024176,0.036,9,33,0.2625,0.4,0,5.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4476,4476,2000-02-13,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.014706,0.023,10,21,0.320833,0.4,2,5.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4477,4477,2000-02-14,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.007059,0.014,9,13,0.4625,0.7,12,8.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4478,4478,2000-02-15,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.005333,0.014,12,13,0.725,1.4,23,16.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4479,4479,2000-02-16,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.017765,0.026,17,24,1.05,1.7,1,19.0,0.26087,1.0,0,1.0,20.478261,34.0,7,32
4480,4480,2000-02-17,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.020235,0.037,9,34,0.554167,0.8,7,9.0,0.043478,1.0,11,1.0,20.478261,34.0,7,32
4481,4481,2000-02-18,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.016765,0.026,11,24,1.15,1.9,8,22.0,0.478261,2.0,16,3.0,20.478261,34.0,7,32
4482,4482,2000-02-19,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.027176,0.036,9,33,0.583333,0.8,0,9.0,0.130435,1.0,5,1.0,20.478261,34.0,7,32
4483,4483,2000-02-20,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.032882,0.034,11,31,0.4375,0.7,0,8.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4484,4484,2000-02-21,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.014235,0.032,7,30,0.420833,0.8,23,9.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4485,4485,2000-02-22,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.015294,0.029,10,27,0.85,1.7,7,19.0,0.173913,1.0,5,1.0,20.478261,34.0,7,32
4486,4486,2000-02-23,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.016294,0.024,13,22,0.283333,0.4,0,5.0,0.043478,1.0,14,1.0,20.478261,34.0,7,32
4487,4487,2000-02-24,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.014545,0.03,13,28,0.658333,1.4,8,16.0,0.304348,3.0,8,4.0,20.478261,34.0,7,32
4488,4488,2000-02-25,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.014,0.03,9,28,0.370833,0.7,23,8.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4489,4489,2000-02-26,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.018588,0.038,11,35,1.0125,1.7,8,19.0,0.304348,2.0,5,3.0,20.478261,34.0,7,32
4490,4490,2000-02-27,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.021765,0.027,15,25,1.045833,1.9,4,22.0,0.391304,2.0,5,3.0,20.478261,34.0,7,32
4491,4491,2000-02-28,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.021118,0.038,9,35,0.320833,0.5,8,6.0,0.0,0.0,0,0.0,20.478261,34.0,7,32
4492,4492,2000-02-29,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.017294,0.026,11,24,0.566667,0.8,6,9.0,0.086957,2.0,9,3.0,20.478261,34.0,7,32
4493,4493,2000-03-01,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.017882,0.035,10,32,0.404167,0.7,23,8.0,0.090909,2.0,8,3.0,7.0,17.0,23,16
4494,4494,2000-03-02,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.023588,0.037,11,34,1.058333,1.9,8,22.0,0.130435,1.0,5,1.0,7.0,17.0,23,16
4495,4495,2000-03-03,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.026412,0.047,8,44,0.375,0.5,0,6.0,0.0,0.0,0,0.0,7.0,17.0,23,16
4496,4496,2000-03-04,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.027,0.035,10,32,0.454167,0.6,6,7.0,0.0,0.0,0,0.0,7.0,17.0,23,16
4497,4497,2000-03-05,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.026412,0.036,10,33,0.366667,0.5,23,6.0,0.0,0.0,0,0.0,7.0,17.0,23,16
4498,4498,2000-03-06,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.021294,0.04,10,37,0.666667,1.0,7,11.0,0.0,0.0,0,0.0,7.0,17.0,23,16
4499,4499,2000-03-07,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.021765,0.029,9,27,0.8875,1.6,8,18.0,0.0,0.0,0,0.0,7.0,17.0,23,16
4500,4500,2000-03-08,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.017765,0.029,9,27,0.416667,0.7,23,8.0,0.0,0.0,0,0.0,7.0,17.0,23,16
4501,4501,2000-03-09,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.019118,0.034,9,31,0.8375,1.3,6,15.0,25.217391,107.0,16,115.0,7.0,17.0,23,16
4502,4502,2000-03-10,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.014765,0.032,10,30,1.116667,1.7,7,19.0,29.1,55.0,10,75.0,7.0,17.0,23,16
4503,4503,2000-03-11,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.019824,0.041,10,38,1.170833,1.9,1,22.0,12.666667,20.0,12,29.0,7.0,17.0,23,16
4504,4504,2000-03-12,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.025647,0.05,12,46,1.154167,1.8,4,20.0,9.0,11.0,0,16.0,7.0,17.0,23,16
4505,4505,2000-03-13,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.015118,0.031,11,29,1.020833,1.3,3,15.0,5.8695650000000015,7.0,0,10.0,7.0,17.0,23,16
4506,4506,2000-03-14,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.023059,0.048,10,44,1.429167,2.2,8,25.0,7.523810000000001,18.0,8,26.0,7.0,17.0,23,16
4507,4507,2000-03-15,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.029176,0.057,12,58,1.1125,2.0,3,23.0,11.956522,21.0,11,30.0,7.0,17.0,23,16
4508,4508,2000-03-16,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.023294,0.034,12,31,0.2375,0.4,10,5.0,5.608696,9.0,0,13.0,7.0,17.0,23,16
4509,4509,2000-03-17,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.021882,0.045,10,42,0.154167,0.6,23,7.0,2.5,4.0,5,6.0,7.0,17.0,23,16
4510,4510,2000-03-18,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.030471,0.056,12,54,0.566667,1.0,3,11.0,4.130434999999999,6.0,5,9.0,7.0,17.0,23,16
4511,4511,2000-03-19,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.046235,0.075,10,115,0.5125,1.2,7,14.0,3.826087,7.0,5,10.0,7.0,17.0,23,16
4512,4512,2000-03-20,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.039412,0.041,8,38,0.0,0.0,0,0.0,0.347826,2.0,5,3.0,7.0,17.0,23,16
4513,4513,2000-03-21,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.025588,0.044,8,41,0.333333,0.7,23,8.0,0.0,0.0,0,0.0,16.478261,48.0,22,45
4514,4514,2000-03-22,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.023471,0.044,11,41,0.9,1.4,7,16.0,0.391304,2.0,5,3.0,29.086957,47.0,21,44
4515,4515,2000-03-23,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.025529,0.049,10,45,1.1125,1.9,8,22.0,1.217391,4.0,5,6.0,27.69565200000001,48.0,8,45
4516,4516,2000-03-24,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.020647,0.044,10,41,1.166667,1.8,7,20.0,0.652174,4.0,7,6.0,31.782609000000004,50.0,8,47
4517,4517,2000-03-25,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.026353,0.049,11,45,0.975,1.4,5,16.0,0.26087,2.0,5,3.0,23.521739,35.0,0,33
4518,4518,2000-03-26,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.036471,0.065,10,84,0.879167,1.2,6,14.0,0.043478,1.0,5,1.0,22.043478,48.0,23,45
4519,4519,2000-03-27,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.027059,0.037,11,34,0.9375,1.4,9,16.0,0.043478,1.0,5,1.0,22.956522,44.0,0,42
4520,4520,2000-03-28,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.026118,0.034,10,31,0.408333,0.5,11,6.0,0.043478,1.0,5,1.0,12.608696,23.0,8,22
4521,4521,2000-03-29,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.023941,0.039,9,36,0.425,0.5,0,6.0,0.0,0.0,0,0.0,11.043478,20.0,22,19
4522,4522,2000-03-30,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.027118,0.043,11,40,0.808333,1.1,7,13.0,0.0,0.0,0,0.0,24.565217,36.0,7,34
4523,4523,2000-03-31,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.032824,0.045,9,42,0.65,1.0,1,11.0,0.0,0.0,0,0.0,15.434783,38.0,22,36
4524,4524,2000-04-01,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.027529,0.05,10,46,0.541667,0.9,23,10.0,0.0,0.0,0,0.0,11.73913,46.0,22,43
4525,4525,2000-04-02,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.034647,0.063,11,77,0.995833,1.6,5,18.0,0.0,0.0,0,0.0,22.782609,48.0,22,45
4526,4526,2000-04-03,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.029412,0.061,10,71,1.1,1.7,8,19.0,0.173913,1.0,5,1.0,32.73913,55.0,20,52
4527,4527,2000-04-04,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.033412,0.062,11,74,1.258333,1.8,7,20.0,0.652174,3.0,5,4.0,38.391304,62.0,9,60
4528,4528,2000-04-05,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.023706,0.045,10,42,1.016667,1.6,7,18.0,0.217391,2.0,5,3.0,27.086957,49.0,9,46
4529,4529,2000-04-06,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.025353,0.039,12,36,0.604167,0.7,21,8.0,0.043478,1.0,5,1.0,19.173913,26.0,3,25
4530,4530,2000-04-07,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.029706,0.057,11,58,0.883333,1.0,11,11.0,0.0,0.0,0,0.0,28.913043,40.0,20,38
4531,4531,2000-04-08,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.033353,0.072,10,105,1.266667,2.0,8,23.0,0.26087,2.0,8,3.0,28.913043,40.0,20,38
4532,4532,2000-04-09,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.033059,0.059,11,64,0.829167,1.4,7,16.0,0.086957,1.0,5,1.0,28.913043,40.0,20,38
4533,4533,2000-04-10,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.022412,0.044,10,41,0.795833,1.0,6,11.0,0.043478,1.0,5,1.0,28.913043,40.0,20,38
4534,4534,2000-04-11,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.026059,0.05,11,46,1.204167,1.9,8,22.0,0.565217,4.0,5,6.0,28.913043,40.0,20,38
4535,4535,2000-04-12,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.030412,0.061,11,71,1.270833,2.0,6,23.0,0.956522,4.0,5,6.0,28.913043,40.0,20,38
4536,4536,2000-04-13,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.027941,0.045,9,42,1.041667,1.7,6,19.0,0.478261,3.0,5,4.0,28.913043,40.0,20,38
4537,4537,2000-04-14,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.024706,0.034,9,31,0.383333,0.4,0,5.0,0.173913,4.0,13,6.0,28.913043,40.0,20,38
4538,4538,2000-04-15,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.024824,0.04,11,37,0.425,0.5,8,6.0,0.0,0.0,0,0.0,28.913043,40.0,20,38
4539,4539,2000-04-16,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.030294,0.048,11,44,0.520833,0.7,5,8.0,0.0,0.0,0,0.0,28.913043,40.0,20,38
4540,4540,2000-04-17,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.021412,0.027,15,25,0.4875,0.7,6,8.0,0.0,0.0,0,0.0,28.913043,40.0,20,38
4541,4541,2000-04-18,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.026412,0.042,10,39,0.370833,0.5,6,6.0,0.0,0.0,0,0.0,28.913043,40.0,20,38
4542,4542,2000-04-19,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.024765,0.046,10,43,0.679167,1.0,6,11.0,0.26087,2.0,14,3.0,28.913043,40.0,20,38
4543,4543,2000-04-20,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.031529,0.059,11,64,1.120833,1.8,7,20.0,0.782609,6.0,7,9.0,28.913043,40.0,20,38
4544,4544,2000-04-21,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.035059,0.044,10,41,0.741667,1.2,3,14.0,0.0,0.0,0,0.0,19.826087,45.0,0,42
4545,4545,2000-04-22,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.030529,0.045,10,42,0.391667,0.5,16,6.0,0.0,0.0,0,0.0,11.826087,19.0,20,18
4546,4546,2000-04-23,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.037412,0.062,11,74,0.445833,0.5,0,6.0,0.0,0.0,0,0.0,11.086957,22.0,23,21
4547,4547,2000-04-24,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.026824,0.051,11,47,1.008333,1.5,8,17.0,0.086957,1.0,5,1.0,36.304348,52.0,20,49
4548,4548,2000-04-25,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.035706,0.072,11,105,1.308333,1.9,7,22.0,0.5217390000000001,4.0,5,6.0,47.217391,73.0,20,71
4549,4549,2000-04-26,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.050176,0.089,12,159,1.325,2.1,7,24.0,0.695652,4.0,6,6.0,41.73913,61.0,0,58
4550,4550,2000-04-27,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.044941,0.072,9,105,1.108333,1.7,7,19.0,0.304348,2.0,5,3.0,33.782609,66.0,7,64
4551,4551,2000-04-28,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.037706,0.052,10,48,0.4375,0.5,0,6.0,0.0,0.0,0,0.0,11.782609,20.0,7,19
4552,4552,2000-04-29,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.032941,0.061,11,71,0.529167,1.0,23,11.0,0.0,0.0,0,0.0,23.826087,55.0,21,52
4553,4553,2000-04-30,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.039294,0.074,11,112,1.045833,1.6,5,18.0,0.0,0.0,0,0.0,33.043478,65.0,21,63
4554,4554,2000-05-01,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.038706,0.075,10,115,1.083333,1.6,7,18.0,0.391304,2.0,5,3.0,39.913043,62.0,8,60
4555,4555,2000-05-02,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.048353,0.08,10,133,0.979167,1.4,7,16.0,0.391304,3.0,5,4.0,35.956522,58.0,7,55
4556,4556,2000-05-03,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.043235,0.081,10,136,0.875,1.3,8,15.0,0.173913,1.0,5,1.0,32.217391,58.0,7,55
4557,4557,2000-05-04,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.045412,0.073,11,108,0.679167,0.8,10,9.0,0.0,0.0,0,0.0,24.347826,38.0,9,36
4558,4558,2000-05-05,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.045588,0.061,10,71,0.554167,0.7,9,8.0,0.043478,1.0,12,1.0,18.478261,30.0,12,28
4559,4559,2000-05-06,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.044176,0.071,10,101,0.433333,0.5,5,6.0,0.043478,1.0,12,1.0,12.565217,20.0,5,19
4560,4560,2000-05-07,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.040353,0.069,10,97,0.416667,0.5,7,6.0,0.043478,1.0,12,1.0,13.521739000000002,21.0,6,20
4561,4561,2000-05-08,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.018294,0.028,8,26,0.320833,0.5,23,6.0,0.043478,1.0,12,1.0,16.130435000000002,37.0,22,35
4562,4562,2000-05-09,"5888 MISSION BLVD., RUBIDOUX",California,Riverside,Rubidoux,0.037059,0.058,11,61,0.6125,0.7,2,8.0,0.043478,1.0,12,1.0,25.565217,40.0,3,38
