,Unnamed: 0,Date,Address,State,County,City,O3 Mean,O3 1st Max Value,O3 1st Max Hour,O3 AQI,CO Mean,CO 1st Max Value,CO 1st Max Hour,CO AQI,SO2 Mean,SO2 1st Max Value,SO2 1st Max Hour,SO2 AQI,NO2 Mean,NO2 1st Max Value,NO2 1st Max Hour,NO2 AQI
7092,7092,2000-02-14,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.035588,0.04,15,37,0.141667,0.2,5,2.0,0.086957,1.0,2,1.0,2.173913,5.0,8,5
7093,7093,2000-02-15,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.033,0.037,10,34,0.145833,0.2,13,2.0,0.782609,2.0,15,3.0,2.695652,7.0,15,7
7094,7094,2000-02-16,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.041765,0.043,7,40,0.175,0.2,0,2.0,0.130435,1.0,0,1.0,0.7391300000000001,3.0,12,3
7095,7095,2000-02-17,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.04,0.043,9,40,0.1,0.1,0,1.0,0.130435,1.0,2,1.0,0.782609,2.0,10,2
7096,7096,2000-02-18,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.041308,0.044,13,41,0.225,0.3,12,3.0,0.956522,1.0,2,1.0,6.0,11.0,10,10
7097,7097,2000-02-19,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.046059,0.05,11,46,0.216667,0.3,0,3.0,0.6190479999999999,1.0,0,1.0,5.0,9.0,14,8
7098,7098,2000-02-20,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.044706,0.049,17,45,0.129167,0.2,0,2.0,0.086957,1.0,7,1.0,2.521739,7.0,4,7
7099,7099,2000-02-21,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.042,0.045,7,42,0.1,0.1,0,1.0,0.173913,1.0,10,1.0,0.956522,3.0,10,3
7100,7100,2000-02-22,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.036059,0.041,21,38,0.158333,0.2,10,2.0,0.304348,1.0,2,1.0,4.217391,15.0,13,14
7101,7101,2000-02-23,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.041941,0.045,8,42,0.2,0.2,0,2.0,0.043478,1.0,21,1.0,0.956522,2.0,0,2
7102,7102,2000-02-24,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.041765,0.044,9,41,0.179167,0.2,0,2.0,0.043478,1.0,2,1.0,0.608696,1.0,0,1
7103,7103,2000-02-25,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.032615,0.038,9,35,0.1375,0.2,15,2.0,0.304348,1.0,0,1.0,3.3478260000000004,7.0,10,7
7104,7104,2000-02-26,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.040529,0.044,11,41,0.138889,0.2,0,2.0,0.52381,1.0,0,1.0,2.047619,4.0,15,4
7105,7105,2000-02-27,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.043176,0.045,13,42,0.1708329999999999,0.2,7,2.0,0.043478,1.0,2,1.0,0.565217,1.0,2,1
7106,7106,2000-02-28,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.040529,0.043,14,40,0.2,0.2,0,2.0,0.086957,1.0,15,1.0,0.695652,2.0,9,2
7107,7107,2000-02-29,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.040529,0.043,14,40,0.1125,0.2,0,2.0,0.695652,1.0,0,1.0,1.130435,4.0,11,4
7108,7108,2000-03-01,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.046294,0.048,12,44,0.1,0.1,0,1.0,0.217391,1.0,0,1.0,1.695652,4.0,16,4
7109,7109,2000-03-02,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.037059,0.04,7,37,0.1708329999999999,0.2,0,2.0,0.26087,1.0,16,1.0,2.304348,7.0,10,7
7110,7110,2000-03-04,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.035882,0.039,7,36,0.153333,0.2,12,2.0,0.095238,1.0,4,1.0,1.4285709999999998,4.0,9,4
7111,7111,2000-03-05,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.044412,0.045,7,42,0.1,0.1,0,1.0,0.043478,1.0,2,1.0,0.347826,1.0,2,1
7112,7112,2000-03-06,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.040471,0.045,7,42,0.120833,0.2,19,2.0,0.347826,1.0,2,1.0,2.173913,7.0,16,7
7113,7113,2000-03-07,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.039529,0.044,21,41,0.154167,0.2,0,2.0,0.043478,1.0,2,1.0,3.956522,11.0,13,10
7114,7114,2000-03-08,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.042,0.046,7,43,0.1,0.1,0,1.0,0.043478,1.0,23,1.0,0.782609,3.0,10,3
7115,7115,2000-03-09,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.043941,0.048,10,44,0.145833,0.2,13,2.0,0.217391,1.0,0,1.0,1.0,3.0,9,3
7116,7116,2000-03-10,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.045615,0.046,9,43,0.2,0.2,0,2.0,0.0,0.0,0,0.0,1.695652,3.0,13,3
7117,7117,2000-03-11,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.042824,0.044,9,41,0.1,0.1,0,1.0,0.285714,3.0,8,4.0,1.333333,6.0,10,6
7118,7118,2000-03-12,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.045706,0.05,11,46,0.175,0.2,6,2.0,0.782609,2.0,21,3.0,1.826087,5.0,21,5
7119,7119,2000-03-13,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.046941,0.05,11,46,0.191667,0.2,0,2.0,0.782609,2.0,13,3.0,3.173913,7.0,13,7
7120,7120,2000-03-14,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.044,0.052,12,48,0.1708329999999999,0.2,7,2.0,1.0,2.0,7,3.0,4.521739,14.0,8,13
7121,7121,2000-03-15,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.036412,0.045,10,42,0.258333,0.4,17,5.0,1.0,2.0,3,3.0,8.391304,16.0,20,15
7122,7122,2000-03-16,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.046,0.056,8,54,0.3125,0.5,2,6.0,0.956522,1.0,0,1.0,3.0,8.0,0,8
7123,7123,2000-03-17,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.054385,0.056,9,54,0.195833,0.2,0,2.0,1.0,2.0,16,3.0,3.695652,8.0,16,8
7124,7124,2000-03-18,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.050706,0.057,11,58,0.194444,0.3,15,3.0,1.0,2.0,10,3.0,4.142857,13.0,10,12
7125,7125,2000-03-19,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.041882,0.043,8,40,0.1625,0.2,0,2.0,0.913043,1.0,0,1.0,1.391304,3.0,6,3
7126,7126,2000-03-20,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.049059,0.051,10,47,0.195833,0.2,0,2.0,0.956522,1.0,0,1.0,1.391304,3.0,12,3
7127,7127,2000-03-21,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.051471,0.054,19,50,0.2,0.2,0,2.0,0.956522,1.0,2,1.0,2.652174,6.0,14,6
7128,7128,2000-03-22,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.055647,0.06,14,67,0.2,0.2,0,2.0,1.0,1.0,0,1.0,2.73913,9.0,9,8
7129,7129,2000-03-23,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.046235,0.054,10,50,0.2,0.2,0,2.0,0.695652,2.0,15,3.0,3.73913,8.0,9,8
7130,7130,2000-03-24,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.048538,0.051,12,47,0.2,0.2,0,2.0,1.0,1.0,0,1.0,2.913043,6.0,18,6
7131,7131,2000-03-25,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.047765,0.052,10,48,0.2,0.2,0,2.0,0.095238,1.0,0,1.0,1.809524,5.0,9,5
7132,7132,2000-03-26,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.046412,0.051,9,47,0.2,0.2,0,2.0,0.26087,1.0,2,1.0,2.043478,5.0,10,5
7133,7133,2000-03-27,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.042059,0.046,12,43,0.2,0.2,0,2.0,0.434783,1.0,2,1.0,1.695652,3.0,3,3
7134,7134,2000-03-28,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.041176,0.044,11,41,0.2,0.2,0,2.0,0.043478,1.0,2,1.0,1.391304,3.0,8,3
7135,7135,2000-03-29,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.047059,0.051,10,47,0.2,0.2,0,2.0,0.217391,1.0,16,1.0,2.086957,4.0,9,4
7136,7136,2000-03-30,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.050588,0.054,14,50,0.2,0.2,0,2.0,0.956522,2.0,16,3.0,4.0,11.0,22,10
7137,7137,2000-03-31,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.058538,0.06,18,67,0.2,0.2,0,2.0,0.8695649999999999,2.0,8,3.0,4.0,11.0,8,10
7138,7138,2000-04-01,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.063647,0.067,12,90,0.2,0.2,0,2.0,0.095238,1.0,8,1.0,2.285714,8.0,8,8
7139,7139,2000-04-02,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.059824,0.068,11,93,0.25,0.3,12,3.0,1.565217,3.0,17,4.0,4.8695650000000015,9.0,13,8
7140,7140,2000-04-03,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.047059,0.06,10,67,0.291667,0.3,0,3.0,1.173913,2.0,0,3.0,4.26087,8.0,13,8
7141,7141,2000-04-04,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.039412,0.048,13,44,0.266667,0.3,3,3.0,0.458333,1.0,10,1.0,4.0833330000000005,8.0,21,8
7142,7142,2000-04-05,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.040176,0.048,11,44,0.2625,0.3,2,3.0,0.291667,1.0,6,1.0,5.0,10.0,0,9
7143,7143,2000-04-06,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.037471,0.045,11,42,0.2,0.2,0,2.0,0.043478,1.0,19,1.0,2.913043,5.0,23,5
7144,7144,2000-04-07,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.050846,0.057,19,58,0.254167,0.3,2,3.0,0.0,0.0,0,0.0,2.652174,4.0,0,4
7145,7145,2000-04-08,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.050941,0.057,17,58,0.144444,0.2,9,2.0,0.571429,3.0,5,4.0,2.761905,6.0,6,6
7146,7146,2000-04-09,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.039059,0.041,9,38,0.1,0.1,0,1.0,0.347826,2.0,2,3.0,1.565217,2.0,2,2
7147,7147,2000-04-10,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.048429,0.052,14,48,0.164706,0.2,0,2.0,0.210526,1.0,2,1.0,2.157895,4.0,7,4
7148,7148,2000-04-11,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.046235,0.053,11,49,0.1375,0.2,10,2.0,0.913043,2.0,8,3.0,4.9565220000000005,10.0,8,9
7149,7149,2000-04-12,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.051353,0.06,12,67,0.1625,0.2,9,2.0,1.6521740000000005,3.0,8,4.0,6.130434999999999,13.0,8,12
7150,7150,2000-04-13,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.040412,0.043,7,40,0.125,0.2,10,2.0,0.8695649999999999,2.0,0,3.0,2.304348,7.0,8,7
7151,7151,2000-04-14,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.035462,0.04,7,37,0.129167,0.2,0,2.0,0.0,0.0,0,0.0,0.5217390000000001,1.0,8,1
7152,7152,2000-04-15,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.035824,0.041,12,38,0.1,0.1,0,1.0,0.0,0.0,0,0.0,1.857143,3.0,8,3
7153,7153,2000-04-16,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.037059,0.04,7,37,0.1,0.1,0,1.0,0.217391,1.0,9,1.0,1.086957,3.0,11,3
7154,7154,2000-04-17,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.046941,0.049,10,45,0.1,0.1,0,1.0,0.086957,1.0,15,1.0,1.608696,3.0,6,3
7155,7155,2000-04-18,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.046824,0.052,8,48,0.1,0.1,0,1.0,0.304348,1.0,14,1.0,1.217391,2.0,7,2
7156,7156,2000-04-19,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.049471,0.054,15,50,0.120833,0.2,11,2.0,0.652174,1.0,2,1.0,2.4782610000000003,6.0,8,6
7157,7157,2000-04-20,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.049882,0.055,12,51,0.1625,0.2,9,2.0,1.0,1.0,0,1.0,2.956522,7.0,8,7
7158,7158,2000-04-21,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.047692,0.05,8,46,0.2,0.2,0,2.0,0.608696,1.0,0,1.0,2.652174,6.0,6,6
7159,7159,2000-04-22,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.034706,0.042,7,39,0.2,0.2,0,2.0,0.0,0.0,0,0.0,0.809524,2.0,8,2
7160,7160,2000-04-23,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.047529,0.052,19,48,0.1,0.1,0,1.0,0.26087,1.0,2,1.0,1.2608700000000002,2.0,7,2
7161,7161,2000-04-24,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.059824,0.064,18,80,0.141667,0.2,10,2.0,1.043478,2.0,7,3.0,2.652174,6.0,7,6
7162,7162,2000-04-25,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.052,0.056,14,54,0.1,0.1,0,1.0,1.0,1.0,0,1.0,1.785714,3.0,3,3
7163,7163,2000-04-26,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.053176,0.059,13,64,0.158333,0.2,10,2.0,1.130435,2.0,7,3.0,3.3043480000000005,10.0,8,9
7164,7164,2000-04-27,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.043059,0.054,9,50,0.245833,0.3,8,3.0,0.695652,1.0,0,1.0,3.217391,9.0,7,8
7165,7165,2000-04-28,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.043923,0.046,10,43,0.129167,0.2,0,2.0,0.0,0.0,0,0.0,1.347826,2.0,7,2
7166,7166,2000-04-29,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.054,0.056,17,54,0.1,0.1,0,1.0,0.285714,1.0,18,1.0,1.857143,4.0,9,4
7167,7167,2000-04-30,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.057941,0.063,17,77,0.154167,0.2,11,2.0,1.521739,4.0,22,6.0,2.913043,6.0,12,6
7168,7168,2000-05-01,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.0667649999999999,0.076,12,119,0.258333,0.4,14,5.0,1.695652,5.0,6,7.0,5.26087,14.0,9,13
7169,7169,2000-05-02,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.037647,0.045,7,42,0.233333,0.3,10,3.0,1.304348,3.0,2,4.0,2.521739,8.0,8,8
7170,7170,2000-05-03,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.046353,0.052,15,48,0.254167,0.3,5,3.0,1.043478,2.0,4,3.0,3.4347830000000004,6.0,5,6
7171,7171,2000-05-04,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.044471,0.053,10,49,0.166667,0.2,5,2.0,0.7391300000000001,1.0,0,1.0,3.043478,7.0,4,7
7172,7172,2000-05-05,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.046385,0.05,9,46,0.158333,0.2,6,2.0,0.347826,1.0,2,1.0,2.043478,5.0,4,5
7173,7173,2000-05-06,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.048118,0.051,9,47,0.144444,0.2,9,2.0,0.0,0.0,0,0.0,1.809524,4.0,8,4
7174,7174,2000-05-07,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.027412,0.036,7,33,0.1,0.1,0,1.0,0.130435,1.0,12,1.0,0.8695649999999999,3.0,6,3
7175,7175,2000-05-08,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.023824,0.027,9,25,0.1,0.1,0,1.0,0.086957,1.0,2,1.0,0.7391300000000001,1.0,7,1
7176,7176,2000-05-09,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.043,0.046,10,43,0.120833,0.2,13,2.0,0.7391300000000001,1.0,5,1.0,1.7391299999999998,4.0,6,4
7177,7177,2000-05-10,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.043882,0.047,10,44,0.1,0.1,0,1.0,0.695652,1.0,0,1.0,1.173913,3.0,7,3
7178,7178,2000-05-11,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.047353,0.05,23,46,0.1,0.1,0,1.0,0.333333,1.0,17,1.0,1.142857,2.0,5,2
7179,7179,2000-05-12,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.060769,0.064,18,80,0.120833,0.2,14,2.0,1.0,1.0,0,1.0,1.956522,5.0,7,5
7180,7180,2000-05-13,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.057471,0.067,10,90,0.2,0.2,0,2.0,1.0,2.0,6,3.0,3.047619,7.0,7,7
7181,7181,2000-05-14,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.039,0.045,9,42,0.166667,0.2,0,2.0,0.8260870000000001,1.0,5,1.0,2.26087,4.0,8,4
7182,7182,2000-05-15,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.042,0.045,20,42,0.1,0.1,0,1.0,0.565217,1.0,0,1.0,1.2608700000000002,4.0,6,4
7183,7183,2000-05-16,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.045235,0.049,8,45,0.1,0.1,0,1.0,0.391304,1.0,2,1.0,1.391304,2.0,2,2
7184,7184,2000-05-17,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.045588,0.048,10,44,0.158333,0.2,10,2.0,0.913043,2.0,23,3.0,1.869565,7.0,23,7
7185,7185,2000-05-18,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.056647,0.061,17,71,0.2,0.2,0,2.0,1.304348,3.0,8,4.0,3.521739,10.0,7,9
7186,7186,2000-05-19,LFC #1-LAS FLORES CANYON,California,Santa Barbara,Capitan,0.068308,0.073,13,108,0.245833,0.3,10,3.0,0.8260870000000001,2.0,4,3.0,6.478261,14.0,8,13
